Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Total Goals, Goals Right Foot, Goals Left Foot, Goals Head, Other Goals,Shot Accuracy(%), Shots ON Target, Shots OFF Target, Blocked Shots, Goals Concerted, Failed Goals, Total Chances Created, Player Assist, Player Key Passes, Total chances RB(%), Total chances RCAR(%),Total chances WR(%), Total chances EXTR(%), Total chances GK(%), Total chances CB(%), Total chances MC(%), Total chances OMF(%), Total chances FW(%), Total chances LB(%), Total chances LCAR(%), Total chances WL(%), Total chances EXTL(%),Average pass Accuracy(%), Successful Passes, Unsuccessful Passes, Successful Long Balls, Unsuccessful Long Balls, Successful Headed Passes, Unsuccessful Headed Passes, Successful Through Balls, Unsuccessful Through Balls,Successful Cross Ball, Unsuccessful Cross Ball, Passes Forward, Passes Backward, Average Pass Length, Average Long Ball Length, Average Back Pass Length, Average Forward Pass Length, Average Duels Won(%),Successful Tackles, Total Tackles, Successful Fouls, Total Fouls, Successful Take On, Total Take on, Successful Headed Duel, Total Headed Duel, Successful Tackles, Total Tackles,Average Defensive Actions, Defensive Clearances, Defensive Interceptions, Defensive Blocks, Total Defensive Errors, Led Attempt Goal, Led Goal,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Omar Ramos,Midfielder,Real Valladolid,,1.76m,67kg,2012/2013,34,13,16,5,1,0,1,0,0,38,9,15,34,1,23,38,5,33,0.0,0.0,0.0,10.5,0.0,0.0,2.6,28.9,10.5,0.0,0.0,15.8,31.6,82,665,110,32,30,5,38,2819,1,4,0,0,437,446,18,18,40,16,50,44,78,59,91,47,120,20,53,2,0,37,27,1,0,1,5,0,5,0,0,0,0,0,0,0
Lluis Sastre,Midfielder,Real Valladolid,,1.74m,73kg,2012/2013,29,9,4,16,1,1,0,0,0,38,3,5,29,1,7,5,0,5,0.0,0.0,20.0,0.0,0.0,40.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,83,556,72,91,39,0,5,4027,0,3,0,0,545,278,20,20,39,17,43,50,113,9,61,5,14,27,58,2,5,32,25,0,0,0,10,0,8,0,2,0,0,0,0,0
Daniel Larsson,Forward,Real Valladolid,,1.75m,79kg,2012/2013,18,7,10,1,0,0,0,0,0,58,7,5,18,0,12,21,1,20,0.0,0.0,0.0,14.3,0.0,0.0,4.8,33.3,38.1,0.0,0.0,0.0,9.5,77,234,58,11,4,1,21,2320,0,0,0,0,167,181,13,13,39,12,43,50,86,43,89,19,62,11,57,2,0,21,12,0,0,0,2,0,2,0,0,0,0,0,0,0
Henrique Sereno,Defender,Real Valladolid,,1.87m,78kg,2012/2013,20,17,3,1,1,0,0,1,0,14,1,6,21,1,6,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,378,65,75,78,0,1,3832,0,0,0,0,489,175,27,27,44,22,57,29,45,16,43,0,0,49,76,13,19,35,198,4,3,1,6,0,6,0,0,1,0,1,0,0
Valdet Rama,Midfielder,Real Valladolid,,1.82m,76kg,2012/2013,5,0,1,4,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,77,29,4,1,0,0,2,05,0,0,0,0,20,19,15,15,36,14,57,35,69,23,49,41,82,11,29,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Javier Baraja,Defender,Real Valladolid,,1.79m,79kg,2012/2013,12,0,3,9,1,0,1,0,0,67,2,1,12,1,2,2,0,2,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,76,127,34,30,10,0,2,57,0,0,0,0,150,62,20,20,38,15,42,9,29,3,11,0,0,10,16,1,1,7,8,0,0,0,1,0,0,0,1,0,0,0,0,0
Víctor Mongil,Defender,Real Valladolid,,1.8m,76kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorge Pesca,Midfielder,Real Valladolid,,1.8m,78kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casado,Defender,Real Valladolid,,1.88m,80kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quique,Forward,Real Valladolid,,1.75m,67kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Ángel Neira,Midfielder,Real Valladolid,,1.77m,69kg,2012/2013,7,0,1,6,0,0,0,0,0,50,1,1,7,0,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80,34,6,1,2,0,1,21,0,0,0,0,25,21,17,17,54,19,30,1,3,1,9,3,8,2,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
Lolo Plá,Forward,Real Valladolid,,1.82m,78kg,2012/2013,7,0,0,7,0,0,0,0,0,40,2,3,7,0,5,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,19,11,0,0,0,1,03,1,0,0,0,17,16,15,15,0,13,35,1,3,4,9,1,4,1,4,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Rubén Peña,Midfielder,Real Valladolid,,1.7m,65kg,2012/2013,4,0,0,4,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,21,10,1,0,0,1,51,0,0,0,0,21,17,16,16,41,13,50,2,4,1,4,3,4,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Larsson,Forward,Real Valladolid,,1.75m,79kg,2012/2013,18,7,10,1,0,0,0,0,0,58,7,5,18,0,12,21,1,20,0.0,0.0,0.0,14.3,0.0,0.0,4.8,33.3,38.1,0.0,0.0,0.0,9.5,77,234,58,11,4,1,21,2320,0,0,0,0,167,181,13,13,39,12,43,50,86,43,89,19,62,11,57,2,0,21,12,0,0,0,2,0,2,0,0,0,0,0,0,0
Javi Guerra,Forward,Real Valladolid,,1.79m,77kg,2012/2013,30,11,6,13,8,5,2,1,0,52,15,14,30,8,21,11,0,11,0.0,0.0,0.0,0.0,0.0,9.1,27.3,45.5,18.2,0.0,0.0,0.0,0.0,78,402,58,20,5,0,11,5667,0,1,0,0,249,354,14,14,35,12,44,59,112,124,208,24,78,182,462,0,2,9,3,1,1,0,4,0,2,0,2,0,0,0,0,0
Jeffren,Forward,Real Valladolid,,1.75m,72kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,9,25,4,11,9,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zubi,Forward,Real Valladolid,,1.81m,74kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
