Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Diego Alves,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/valencia-cf/stats">
<span><img alt="Valencia CF" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729110216_valencia_h.png" title="Valencia CF"/></span>
<span class="fsclt-club-name">Valencia CF</span>
</a>,,1.87m,83kg,2012-2013,24,24,0,0,5,39,1.63,7,7,7,7,7,7,39,2.79,67,0,0,0,1.72,50.57,99.0,74,1,58.0,21,0,59.0,101,94,23,26,126,2,203,188,42.0,49.42,48.46,29.58,40.92,0,0,0,0,0,0,0,0,0,0
Vicente Guaita,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/valencia-cf/stats">
<span><img alt="Valencia CF" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729110216_valencia_h.png" title="Valencia CF"/></span>
<span class="fsclt-club-name">Valencia CF</span>
</a>,,1.9m,81kg,2012-2013,14,14,0,0,6,15,1.07,2,2,2,2,2,2,15,2.21,31,0,0,0,2.07,24.08,100.0,49,0,64.0,13,0,65.0,41,49,5,13,91,3,134,78,40.21,50.86,48.21,27.14,38.71,1,0,0,0,1,0,0,0,0,0
