Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Kiko Casilla,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/espanyol/stats">
<span><img alt="Espanyol" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729103816_espanyol_h.png" title="Espanyol"/></span>
<span class="fsclt-club-name">Espanyol</span>
</a>,,1.91m,84kg,2012-2013,21,20,0,1,9,24,1.14,3,3,3,3,3,3,24,2.43,51,0,0,0,2.32,37.92,99.0,73,1,48.0,19,0,42.0,54,120,31,78,33,2,124,138,54.71,62.43,57.52,20.33,51.1,4,0,2,0,2,0,0,0,0,0
Cristian Álvarez,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/espanyol/stats">
<span><img alt="Espanyol" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729103816_espanyol_h.png" title="Espanyol"/></span>
<span class="fsclt-club-name">Espanyol</span>
</a>,,1.85m,85kg,2012-2013,18,17,1,0,4,28,1.56,3,3,3,3,3,3,28,3.06,55,0,0,0,1.96,39.5,100.0,44,0,44.0,8,0,57.0,68,72,9,25,85,4,140,124,46.39,56.44,35.61,29.28,45.33,6,0,0,1,5,0,0,0,0,0
