Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Total Goals, Goals Right Foot, Goals Left Foot, Goals Head, Other Goals,Shot Accuracy(%), Shots ON Target, Shots OFF Target, Blocked Shots, Goals Concerted, Failed Goals, Total Chances Created, Player Assist, Player Key Passes, Total chances RB(%), Total chances RCAR(%),Total chances WR(%), Total chances EXTR(%), Total chances GK(%), Total chances CB(%), Total chances MC(%), Total chances OMF(%), Total chances FW(%), Total chances LB(%), Total chances LCAR(%), Total chances WL(%), Total chances EXTL(%),Average pass Accuracy(%), Successful Passes, Unsuccessful Passes, Successful Long Balls, Unsuccessful Long Balls, Successful Headed Passes, Unsuccessful Headed Passes, Successful Through Balls, Unsuccessful Through Balls,Successful Cross Ball, Unsuccessful Cross Ball, Passes Forward, Passes Backward, Average Pass Length, Average Long Ball Length, Average Back Pass Length, Average Forward Pass Length, Average Duels Won(%),Successful Tackles, Total Tackles, Successful Fouls, Total Fouls, Successful Take On, Total Take on, Successful Headed Duel, Total Headed Duel, Successful Tackles, Total Tackles,Average Defensive Actions, Defensive Clearances, Defensive Interceptions, Defensive Blocks, Total Defensive Errors, Led Attempt Goal, Led Goal,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Pepe,Defender,Real Madrid,,1.88m,81kg,2012/2013,28,25,1,2,1,0,0,1,0,39,7,11,28,1,17,7,1,6,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,42.9,0.0,0.0,0.0,0.0,79,624,79,113,95,1,7,7351,2,1,0,0,856,172,23,23,44,20,61,9,25,16,28,3,5,39,59,8,11,52,147,2,1,1,7,0,6,1,0,0,0,0,0,0
Raphael Varane,Defender,Real Madrid,,1.91m,78kg,2012/2013,15,11,1,3,0,0,0,0,0,0,0,8,15,0,8,4,0,4,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,292,26,36,15,0,4,2619,0,0,0,0,326,87,21,21,43,18,65,0,0,0,0,0,0,0,0,7,6,21,85,0,0,0,0,0,0,0,0,0,0,0,0,0
Raúl Albiol,Defender,Real Madrid,,1.9m,80kg,2012/2013,18,13,1,4,1,0,0,1,0,50,4,4,18,1,7,3,0,3,0.0,0.0,0.0,33.3,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,79,374,67,61,28,0,3,3430,0,0,0,0,501,92,21,21,39,18,61,0,0,0,0,0,0,0,0,9,9,22,137,2,2,0,6,0,4,0,2,0,0,0,0,0
Fabinho,Midfielder,Real Madrid,,1.88m,78kg,2012/2013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,15,1,0,0,1,1,00,0,0,0,0,8,8,12,12,0,10,100,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sami Khedira,Midfielder,Real Madrid,,1.89m,89kg,2012/2013,25,15,4,6,3,3,0,0,0,59,10,7,25,3,14,19,2,17,0.0,0.0,0.0,10.5,0.0,0.0,21.1,57.9,10.5,0.0,0.0,0.0,0.0,81,642,94,26,16,2,19,2741,4,8,0,0,528,323,15,15,38,15,48,0,0,0,0,0,0,0,0,2,4,29,25,0,0,0,5,0,3,0,2,0,0,0,0,0
Álvaro Morata,Forward,Real Madrid,,1.89m,85kg,2012/2013,12,2,3,7,2,1,0,1,0,67,6,3,12,2,7,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,50.0,63,77,30,2,2,1,4,1522,0,1,0,0,86,62,13,13,37,12,57,0,0,0,0,0,0,0,0,1,1,2,5,0,0,0,3,0,3,0,0,0,0,0,0,0
Nacho,Defender,Real Madrid,,1.79m,75kg,2012/2013,9,5,1,3,0,0,0,0,0,0,0,1,9,0,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,85,196,18,13,12,0,2,67,0,0,0,0,150,101,18,18,41,16,49,1,4,3,5,0,0,2,3,6,0,16,40,0,0,0,1,0,1,0,0,0,0,0,0,0
Ricardo Carvalho,Defender,Real Madrid,,1.83m,79kg,2012/2013,9,9,0,0,0,0,0,0,0,25,1,3,9,0,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,85,233,23,18,10,1,2,1813,0,0,0,0,263,52,19,19,38,20,52,0,0,0,0,0,0,0,0,11,4,24,68,3,1,2,2,0,2,0,0,0,0,0,0,0
Casemiro,Midfielder,Real Madrid,,1.84m,80kg,2012/2013,1,1,0,0,0,0,0,0,0,50,1,1,1,0,2,1,0,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,32,4,4,1,0,1,31,1,0,0,0,28,18,18,18,41,16,39,0,3,2,4,0,0,3,3,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Álvaro Arbeloa,Defender,Real Madrid,,1.84m,79kg,2012/2013,26,17,8,1,0,0,0,0,0,67,2,1,26,0,3,18,2,16,0.0,0.0,11.1,38.9,0.0,0.0,5.6,16.7,22.2,0.0,0.0,0.0,5.6,87,783,74,29,20,2,18,8544,1,0,0,0,638,392,16,16,35,15,56,0,0,0,0,0,0,0,0,5,6,42,80,0,0,0,6,0,6,0,1,0,0,0,0,0
Kaká,Midfielder,Real Madrid,,1.86m,78kg,2012/2013,19,1,11,7,3,2,1,0,0,62,13,8,19,3,18,25,4,21,0.0,0.0,0.0,8.0,0.0,0.0,12.0,48.0,20.0,0.0,0.0,0.0,12.0,86,356,43,9,7,4,25,510,3,2,0,0,226,208,15,15,39,12,45,0,0,0,0,0,0,0,0,1,0,7,3,0,0,0,2,0,2,0,0,1,0,0,0,1
Fábio Coentrão,Defender,Real Madrid,,1.79m,70kg,2012/2013,17,14,3,0,1,1,0,0,0,60,3,2,17,1,4,12,1,11,0.0,0.0,0.0,0.0,0.0,0.0,8.3,25.0,16.7,0.0,0.0,33.3,16.7,84,396,56,22,22,1,12,249,1,0,0,0,320,207,17,17,39,16,65,0,0,0,0,0,0,0,0,7,10,32,71,0,0,0,2,0,1,0,1,1,0,0,1,0
Omar Mascarell,Midfielder,Real Madrid,,1.81m,74kg,2012/2013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,4,0,0,0,0,0,11,0,0,0,0,4,2,15,15,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Essien,Midfielder,Real Madrid,,1.83m,78kg,2012/2013,21,17,2,2,2,1,0,1,0,40,4,6,21,2,8,12,0,12,0.0,0.0,8.3,8.3,0.0,0.0,16.7,50.0,8.3,0.0,0.0,0.0,8.3,88,720,69,35,15,0,12,4719,0,4,0,0,572,333,16,16,38,16,49,0,0,0,0,0,0,0,0,5,7,35,59,0,0,0,4,0,3,0,1,0,0,0,0,0
Lass Diarra,Midfielder,Real Madrid,,1.73m,67kg,2012/2013,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89,55,6,6,1,0,1,31,0,0,0,0,55,17,20,20,45,14,42,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Llorente,Defender,Real Madrid,,1.85m,74kg,2012/2013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,4,0,0,0,0,0,00,0,0,0,0,0,4,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denis Cheryshev,Midfielder,Real Madrid,,1.79m,74kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álex Fernández,Midfielder,Real Madrid,,1.83m,74kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Mateos,Defender,Real Madrid,,1.91m,82kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
José Rodríguez,Midfielder,Real Madrid,,1.8m,72kg,2012/2013,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorge Casado,Defender,Real Madrid,,1.84m,75kg,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
