Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Adrián,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/real-betis/stats">
<span><img alt="Real Betis" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729105131_real-betis_h.png" title="Real Betis"/></span>
<span class="fsclt-club-name">Real Betis</span>
</a>,,1.9m,80kg,2012-2013,32,31,0,1,11,46,1.44,3,3,3,3,3,3,46,3.22,103,0,0,0,2.34,73.68,95.0,120,1,44.0,25,0,53.0,142,164,44,85,121,11,261,240,47.16,55.41,56.91,28.75,44.03,5,0,1,1,3,0,0,0,0,0
Fabri,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/real-betis/stats">
<span><img alt="Real Betis" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729105131_real-betis_h.png" title="Real Betis"/></span>
<span class="fsclt-club-name">Real Betis</span>
</a>,,1.85m,67kg,2012-2013,2,2,0,0,0,5,2.5,2,2,2,2,2,2,5,2.0,4,0,0,0,0.8,1.67,100.0,4,0,100.0,2,0,54.0,21,5,4,11,6,2,5,13,55.0,59.5,65.5,34.5,50.0,0,0,0,0,0,0,0,0,0,0
Casto,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/real-betis/stats">
<span><img alt="Real Betis" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729105131_real-betis_h.png" title="Real Betis"/></span>
<span class="fsclt-club-name">Real Betis</span>
</a>,,1.82m,78kg,2012-2013,5,5,0,0,3,5,1.0,2,2,2,2,2,2,5,2.0,10,0,0,0,2.0,7.75,80.0,10,0,60.0,6,0,58.0,11,30,2,7,21,1,54,27,44.2,46.2,31.4,23.6,40.8,2,0,0,0,2,1,0,1,0,0
