Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Víctor Valdés,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/barcelona/stats">
<span><img alt="Barcelona" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729104229_fc-barcelona_h.png" title="Barcelona"/></span>
<span class="fsclt-club-name">Barcelona</span>
</a>,,1.83m,78kg,2012-2013,31,31,0,0,8,33,1.06,4,4,4,4,4,4,33,1.55,48,0,0,0,1.5,41.0,94.0,55,0,26.0,10,0,68.0,115,72,10,34,114,1,284,134,36.81,45.84,46.87,23.19,33.77,1,0,0,0,1,1,0,0,1,0
Pinto,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/barcelona/stats">
<span><img alt="Barcelona" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729104229_fc-barcelona_h.png" title="Barcelona"/></span>
<span class="fsclt-club-name">Barcelona</span>
</a>,,1.85m,82kg,2012-2013,7,7,0,0,2,7,1.0,1,1,1,1,1,1,7,2.14,15,0,0,0,2.14,14.0,86.0,19,0,29.0,2,0,87.0,32,6,0,1,29,0,91,15,27.29,38.57,9.0,20.14,25.14,1,0,0,0,1,0,0,0,0,0
