Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Keylor Navas,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/levante/stats">
<span><img alt="Levante" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/la-liga/levante-home.png" title="Levante"/></span>
<span class="fsclt-club-name">Levante</span>
</a>,,1.85m,78kg,2012-2013,9,9,0,0,2,10,1.11,0,0,0,0,0,0,10,3.89,35,0,0,0,3.5,30.83,100.0,35,0,56.0,7,0,44.0,43,59,24,40,12,0,48,65,54.56,63.67,58.22,20.0,48.22,0,0,0,0,0,0,0,0,0,0
Gustavo Munúa,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/levante/stats">
<span><img alt="Levante" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/la-liga/levante-home.png" title="Levante"/></span>
<span class="fsclt-club-name">Levante</span>
</a>,,1.88m,87kg,2012-2013,29,29,0,0,8,47,1.62,2,2,2,2,2,2,47,3.21,93,0,0,0,2.02,67.99,96.0,108,1,41.0,19,0,37.0,106,188,44,124,42,3,130,223,55.86,63.1,59.93,25.69,51.97,3,0,0,0,3,0,0,0,0,0
