Name, Position_SW, Team, Age, Height, Weight, Year, Total Appearances, Full Appearances, Sub ON Appearances, Sub OFF Appearances, Clean Sheets, Total Goal Conceed,Average Goals Conceed, Goals From Corner, Goals Set Piece Crosses, Goals Direct Free Kicks, Goals Open Play, Goals Open Play Outside Box, Other Goals, Goals Conceed 2, Average Saves Per Game,Num Saves, Num Saves 2, Penalties Conceded, Penalties Saved, Average Saves Per Goal Total Saves Goal, Average Claims Success, Total Claims Success, Total Claims Fail, Average Punches,Total Punches Success, Total Punches Fail, Average Distance Success, Successful Goal Kicks, Unsuccessful Goal Kicks, Successful Kicks From Hands, Unsuccessful Kicks From Hands, Successful Threw Out, Unsuccessful Threw Out,Successful Others, Unsuccessful Others, Average Distance Length, Length Goal Kicks, Length Kicks From Hands, Length Threw Out, Length Other,Total Yellow Card, Violence Yellow Card, Tackle Yellow Card, Verbal Yellow Card, Other Yellow Card, Total Red Card, Violence Red Card, Tackle Red Card, Verbal Red Card, Other Red Card
Willy Caballero,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/malaga/stats">
<span><img alt="Málaga" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729104742_mlaga_h.png" title="Málaga"/></span>
<span class="fsclt-club-name">Málaga</span>
</a>,,1.86m,80kg,2012-2013,35,34,1,0,11,43,1.23,7,7,7,7,7,7,43,2.66,93,0,0,0,2.27,78.33,97.0,109,3,31.0,13,0,65.0,186,132,61,42,146,3,243,173,45.77,53.06,47.09,27.46,44.11,3,0,1,0,2,0,0,0,0,0
Carlos Kameni,Goalkeeper,<a class="fsclt-club-link" href="http://www.squawka.com/teams/malaga/stats">
<span><img alt="Málaga" class="fsclt-club-pic rounded-corners" src="http://www.squawka.com/wp-content/themes/squawka_web/uploaded_icons/clubs/crest/20160729104742_mlaga_h.png" title="Málaga"/></span>
<span class="fsclt-club-name">Málaga</span>
</a>,,1.86m,86kg,2012-2013,3,2,0,1,1,7,2.33,2,2,2,2,2,2,7,1.67,5,0,0,0,0.71,2.92,100.0,8,0,67.0,2,0,62.0,20,4,2,5,8,2,17,18,44.67,51.33,56.33,26.33,43.67,0,0,0,0,0,0,0,0,0,0
